Latitud,Longitud,Fecha,HoraUTC,Segundos,Satélites,HDOP,Roll,Pitch,Yaw,Servo1,Servo2,Servo3,Servo4,AltDiff,Presion,Temperatura
7.65908,-78.0932,2025-06-24,12:34:56,14.3,7,0.65,-21.41,17.72,148.46,45.94,98.27,3.86,4.47,-2.26,1013.25,0
7.58893,-78.1451,2025-06-24,12:34:56,14.4,9,1.01,0.08,24.2,61.57,161.85,60.61,19.89,115.91,-2.98,1013.25,0
7.51788,-78.1958,2025-06-24,12:34:56,14.5,10,1.45,14.49,-6.37,34.46,41.65,22.94,19.54,137.61,-1.54,1013.25,0
7.44596,-78.2452,2025-06-24,12:34:56,14.6,9,1.02,-1.86,-16.18,261.48,25.25,21.3,140,11.21,2.65,1013.25,0
7.3732,-78.2934,2025-06-24,12:34:56,14.7,6,0.75,5.71,-29.22,285.86,160.25,179.64,94.65,74.71,3.12,1013.25,0
7.2996,-78.3402,2025-06-24,12:34:56,14.8,11,1.63,-10.53,-24.08,72.46,144.85,108.1,151.85,41.89,-1.61,1013.25,0
7.22519,-78.3858,2025-06-24,12:34:56,14.9,12,1.11,15.11,-1.63,16.52,4.69,32.01,73.48,116.25,2.1,1013.25,0
7.15,-78.4301,2025-06-24,12:34:56,15,6,1.05,-17.1,19.11,351.13,11.8,159.03,87.82,137.17,-3.98,1013.25,0
7.07405,-78.4731,2025-06-24,12:34:56,15.1,8,0.97,-21.6,-4.93,189.46,73.04,141.74,166.4,63.82,1.88,1013.25,0
6.99736,-78.5147,2025-06-24,12:34:56,15.2,8,0.82,0.27,29.16,84.89,51.35,160.64,67.32,49.38,2.48,1013.25,0
6.91995,-78.555,2025-06-24,12:34:56,15.3,11,0.94,-17.12,26.21,344.1,79.34,10.57,143.87,175.34,-0.97,1013.25,0
6.84186,-78.594,2025-06-24,12:34:56,15.4,8,0.52,-23.63,-15.59,79.31,163.77,151.07,142.36,95.55,0.79,1013.25,0
6.76309,-78.6315,2025-06-24,12:34:56,15.5,12,0.7,-7.42,-20.35,83.7,31.39,14.73,21.74,166.69,4.35,1013.25,0
6.68368,-78.6677,2025-06-24,12:34:56,15.6,7,0.66,1.44,-16.62,194.01,104.01,176.43,151.95,87.92,-4.08,1013.25,0
6.60366,-78.7025,2025-06-24,12:34:56,15.7,6,1.04,-7.78,-10.56,307.25,62.16,174.07,148.83,128.57,4.42,1013.25,0
6.52303,-78.7359,2025-06-24,12:34:56,15.8,11,0.56,-27.22,-15.11,358.22,173.17,41.97,50.42,7.06,-3.17,1013.25,0
6.44184,-78.7679,2025-06-24,12:34:56,15.9,12,1.68,0.93,-21.91,234.19,12.83,132.21,136.69,83.06,0.31,1013.25,0
6.3601,-78.7985,2025-06-24,12:34:56,16,8,1.49,3.93,26.35,128.38,117.05,64.44,53.5,24.61,-0.2,1013.25,0
6.27784,-78.8276,2025-06-24,12:34:56,16.1,10,0.7,-17.57,12.18,28.93,174.38,19.2,159,177.56,3.83,1013.25,0
6.19508,-78.8553,2025-06-24,12:34:56,16.2,7,0.87,3.45,-16.56,78.09,59.51,156.08,151.99,72.22,-4.51,1013.25,0
6.11186,-78.8815,2025-06-24,12:34:56,16.3,7,1.7,10.86,-1.35,30.27,152.13,148,151.59,176.85,-0.54,1013.25,0
6.02819,-78.9063,2025-06-24,12:34:56,16.4,7,1.28,13,14.34,102.6,62.49,135.8,114.04,57.66,3.84,1013.25,0
5.9441,-78.9296,2025-06-24,12:34:56,16.5,12,1.88,-10.38,19.68,258.55,33.58,53.52,167.44,130.88,3.5,1013.25,0
5.85961,-78.9515,2025-06-24,12:34:56,16.6,8,1.21,15.76,-22.98,153.1,123.09,167.61,116.33,150.35,0.74,1013.25,0
5.77476,-78.9719,2025-06-24,12:34:56,16.7,7,0.59,-13.07,-2.9,295.31,63.5,4.69,30.98,107.77,4.46,1013.25,0
5.68956,-78.9907,2025-06-24,12:34:56,16.8,9,0.73,18.17,20.4,21.13,57.2,105.97,34.2,8.07,-1.16,1013.25,0
5.60404,-79.0081,2025-06-24,12:34:56,16.9,9,1.7,6.98,17.69,134.51,27.34,153.03,179.19,54.19,-0.93,1013.25,0
5.51824,-79.024,2025-06-24,12:34:56,17,6,1.01,24.9,19.81,121.7,5.67,84.84,82.59,7.75,2.2,1013.25,0
5.43217,-79.0384,2025-06-24,12:34:56,17.1,6,1.32,26.09,-29.76,211.96,64.44,103.52,114.66,64.94,-0.13,1013.25,0
5.34587,-79.0513,2025-06-24,12:34:56,17.2,10,1.47,9.14,17.38,354.09,8.51,82.68,40.88,117.51,1.6,1013.25,0
5.25935,-79.0627,2025-06-24,12:34:56,17.3,10,0.61,15.94,16.45,203.8,38.31,174.77,106.63,169.56,-0.7,1013.25,0
5.17264,-79.0726,2025-06-24,12:34:56,17.4,7,1.24,-4.82,3.3,254.33,41.54,108.73,138.71,45.7,0.18,1013.25,0
5.08578,-79.081,2025-06-24,12:34:56,17.5,9,1.97,-8.09,-22.4,49.02,98.87,171.15,42.29,120.87,1.4,1013.25,0
4.99878,-79.0878,2025-06-24,12:34:56,17.6,12,0.87,-29.34,-6.11,329.33,11.48,41.1,2.63,4.88,-4.16,1013.25,0
4.91168,-79.0931,2025-06-24,12:34:56,17.7,12,0.92,-18.38,8.99,16.26,100.04,118.14,75.21,125.96,0.63,1013.25,0
4.8245,-79.097,2025-06-24,12:34:56,17.8,11,0.85,-22.92,-1.21,323.74,85.22,124.05,157.23,64.08,-2.12,1013.25,0
4.73726,-79.0992,2025-06-24,12:34:56,17.9,6,1.58,1.69,-13.75,166.19,101.33,128.26,150.21,165.41,2.14,1013.25,0
4.65,-79.1,2025-06-24,12:34:56,18,6,0.54,17.44,18.07,304.68,30.69,152.74,158.95,138.82,3.52,1013.25,0
4.56274,-79.0992,2025-06-24,12:34:56,18.1,6,0.81,18.54,18.02,322.28,163.5,123.68,153.34,104.76,3.66,1013.25,0
4.4755,-79.097,2025-06-24,12:34:56,18.2,9,1.87,26.78,-8.6,27.59,16.8,144.45,58.95,130.95,0.19,1013.25,0
4.38832,-79.0931,2025-06-24,12:34:56,18.3,10,1.57,28.93,-14.34,284.32,61.15,49.32,64.74,0.27,3.22,1013.25,0
4.30122,-79.0878,2025-06-24,12:34:56,18.4,6,0.99,20.36,6.73,262.12,77.07,8.44,80.72,154.09,-3.59,1013.25,0
4.21422,-79.081,2025-06-24,12:34:56,18.5,8,0.69,7.2,25.26,126.31,155.93,174.96,58.09,163.52,2.55,1013.25,0

---- Procesamiento: 2025-09-10 23:13:11 ----
4.65,-69.1,2025-06-24,12:34:56,0,9,1.3,0.69,6.14,201.13,132.88,106.15,42.43,121.35,3.52,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,8,1.33,17.08,-17.72,140.98,80.46,102.59,67.62,54.05,4.4,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,7,1.22,7.19,24.1,30.29,153.38,103.62,53.65,2.19,-2.41,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,8,1.26,3.38,15.9,106.48,28.38,153.08,115.15,39.97,0.25,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,9,1.25,29.96,6.36,36.01,143.66,93.33,178.06,91.04,3.33,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,12,0.63,-13.96,7.88,261.1,158.51,120.64,10.69,95.08,4.78,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.46,0.55,4.6,114.56,162,46.85,178.06,162.31,2.77,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,10,1.62,-5.4,-10.18,167.61,136.48,169.38,85.86,90.09,-0.07,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,6,1.25,-22.02,-18.3,16.49,28.16,171.11,114.29,33.64,3.73,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,12,0.97,-15.76,23.59,291.48,146.99,108.2,100.42,40.27,0.24,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,7,0.56,-21.3,6.67,126.14,51.47,73.02,48.9,172.62,3.2,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,8,1.42,27.63,-19.32,258.58,134.54,78.98,38.67,76.86,4.79,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,1.18,23.93,18.98,244.29,163.78,127.04,13.99,150.13,3.16,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,8,0.92,9.09,2.66,132.17,80.21,47.23,30.31,164.56,-4.27,1013.25,0
5.85961,-69.2485,2025-06-24,12:34:56,1.4,12,1.79,-15.9,28.45,129.68,6.63,68.52,29.87,66.79,1.06,1013.25,0
5.9441,-69.2704,2025-06-24,12:34:56,1.5,6,0.54,7.74,7.91,254.82,23.35,140.17,114.09,34.14,-0.11,1013.25,0
6.02819,-69.2937,2025-06-24,12:34:56,1.6,8,0.93,4.27,27.93,279.4,128.1,38.49,7.8,177.24,1.25,1013.25,0
6.11186,-69.3185,2025-06-24,12:34:56,1.7,12,1.88,23.74,-19.93,332.77,53.15,12.81,147.31,99.82,-4.45,1013.25,0
6.19508,-69.3447,2025-06-24,12:34:56,1.8,8,1.29,19.09,19.28,56.6,5.62,67.13,108.29,35.65,1.52,1013.25,0
6.27784,-69.3724,2025-06-24,12:34:56,1.9,10,1.55,1.63,9.74,18.24,162.23,169.42,10.25,154.52,4.39,1013.25,0
6.3601,-69.4015,2025-06-24,12:34:56,2,11,1.27,10.65,19.51,138.84,84.64,141.82,105,164.26,-3.2,1013.25,0
6.44184,-69.4321,2025-06-24,12:34:56,2.1,8,1.65,9.46,2.47,156.39,83.74,8.02,10.86,99.16,-1.18,1013.25,0
6.52303,-69.4641,2025-06-24,12:34:56,2.2,9,1.8,21.82,18.84,119.63,123.99,29.27,75.68,130.37,-3.37,1013.25,0
6.60366,-69.4975,2025-06-24,12:34:56,2.3,7,1.74,19.72,-17.89,65.34,65.45,131.51,55.63,93.56,-4.25,1013.25,0
6.68368,-69.5323,2025-06-24,12:34:56,2.4,11,0.97,-13,27.84,254.57,63.55,26.17,142.32,91.31,0.5,1013.25,0
6.76309,-69.5685,2025-06-24,12:34:56,2.5,7,1.59,3.28,-3.98,324,71.93,96.42,2.63,160.08,-3.63,1013.25,0
6.84186,-69.606,2025-06-24,12:34:56,2.6,12,1.67,-19.83,-13.06,191.39,61.47,144.32,98.43,152.38,0.9,1013.25,0
6.91995,-69.645,2025-06-24,12:34:56,2.7,9,0.82,11.76,11.91,134.2,5.55,7.92,134.7,173.73,2.63,1013.25,0
6.99736,-69.6853,2025-06-24,12:34:56,2.8,7,0.5,9.23,-8.29,132.73,47.33,74.05,128.14,170.15,-0.96,1013.25,0
7.07405,-69.7269,2025-06-24,12:34:56,2.9,12,1.13,10.26,-16.7,302.79,63.9,43.25,81.58,163.07,-2.56,1013.25,0
7.15,-69.7699,2025-06-24,12:34:56,3,6,1.32,24.97,7.22,62.14,6.1,118.1,106.02,129.92,-1.4,1013.25,0
7.22519,-69.8142,2025-06-24,12:34:56,3.1,9,0.92,-26.15,-12.7,38.9,59.15,52.93,70.78,159.79,4.93,1013.25,0
7.2996,-69.8598,2025-06-24,12:34:56,3.2,8,1.35,15.5,-26.99,217.42,72.83,10.42,168.23,150.33,-1.21,1013.25,0
7.3732,-69.9066,2025-06-24,12:34:56,3.3,8,1.47,10.51,6.9,335.7,55.38,103.2,74.14,91.29,4.27,1013.25,0
7.44596,-69.9548,2025-06-24,12:34:56,3.4,6,0.77,13.99,-15.55,299.76,64.45,175.84,8.38,98.21,2.19,1013.25,0
7.51788,-70.0042,2025-06-24,12:34:56,3.5,12,0.6,-6.71,7.32,46.12,160.31,75.01,16.69,107.03,-0.74,1013.25,0
7.58893,-70.0549,2025-06-24,12:34:56,3.6,7,1.76,29.76,-13.72,270.12,101.46,56.8,171.85,71.1,4.8,1013.25,0
7.65908,-70.1068,2025-06-24,12:34:56,3.7,8,1.11,-0.68,9.38,192.64,98.89,111.48,154.32,104.44,3.11,1013.25,0
7.72831,-70.1599,2025-06-24,12:34:56,3.8,7,0.58,-24.61,18.27,199.74,71.91,3.25,148.68,137.01,2.7,1013.25,0
7.7966,-70.2143,2025-06-24,12:34:56,3.9,7,0.87,29.94,16.48,296.26,106.31,7.08,89.23,77.72,2.68,1013.25,0
7.86394,-70.2698,2025-06-24,12:34:56,4,12,1.77,-16.96,5.88,262.83,147.45,158.85,128.69,176.51,3.08,1013.25,0
7.9303,-70.3265,2025-06-24,12:34:56,4.1,8,0.98,-19.24,12.63,118.15,140.22,150.71,117.9,75.04,1.05,1013.25,0
7.99565,-70.3843,2025-06-24,12:34:56,4.2,10,1.68,11.35,-5,279.12,115.94,45.33,41.49,49.71,-4.07,1013.25,0
8.05999,-70.4432,2025-06-24,12:34:56,4.3,11,0.97,-27.89,-13.36,61.89,177.06,81.64,76.41,113.66,0.7,1013.25,0
8.12329,-70.5033,2025-06-24,12:34:56,4.4,10,0.77,-0.81,28.11,331.64,137.49,37.22,41.35,7.32,4.5,1013.25,0
8.18553,-70.5645,2025-06-24,12:34:56,4.5,7,1.94,-7.78,20.66,3.79,44.17,111.69,114.16,53,-0.11,1013.25,0
8.2467,-70.6267,2025-06-24,12:34:56,4.6,6,2,24.51,2.99,133.08,82.7,168.85,3.13,91.33,4.22,1013.25,0
8.30677,-70.69,2025-06-24,12:34:56,4.7,10,1.7,7.36,21.95,213.55,135.48,150.43,1.86,54.07,4.05,1013.25,0
8.36572,-70.7543,2025-06-24,12:34:56,4.8,11,0.87,-15.83,18.09,235.71,12.83,21.39,171.48,175.39,-2.06,1013.25,0
8.42355,-70.8197,2025-06-24,12:34:56,4.9,6,1.25,1.21,-0.94,189.79,10.77,139.11,89.97,17.38,-2.65,1013.25,0
8.48022,-70.8861,2025-06-24,12:34:56,5,10,1.34,-12.04,27.36,359.56,48.52,89.65,132.28,122.16,0.25,1013.25,0
8.53573,-70.9534,2025-06-24,12:34:56,5.1,6,1.9,-5.16,4.05,238.43,171.13,89.51,10.51,32.57,-0.89,1013.25,0
8.59005,-71.0217,2025-06-24,12:34:56,5.2,8,0.66,12.77,23.57,101.32,167.18,42.21,108.14,43.35,4.95,1013.25,0
8.64318,-71.0909,2025-06-24,12:34:56,5.3,8,1.26,24.79,-12.32,73.31,57.43,172.64,122.01,27.76,-0.08,1013.25,0
8.69508,-71.1611,2025-06-24,12:34:56,5.4,10,0.7,-2.51,7.52,201.52,72.7,101.96,134.13,6.81,-0.85,1013.25,0
8.74576,-71.2321,2025-06-24,12:34:56,5.5,8,1.62,0.38,-25.7,350.14,3.76,101.88,25.69,115.33,2.16,1013.25,0
8.79519,-71.304,2025-06-24,12:34:56,5.6,7,1.21,-7.98,-10.35,267.9,45.43,30.01,97.5,88.84,1.13,1013.25,0
8.84335,-71.3768,2025-06-24,12:34:56,5.7,10,1.31,-9.2,-2.74,235.95,99.86,138.08,80.58,103.61,-1.88,1013.25,0
8.89024,-71.4504,2025-06-24,12:34:56,5.8,12,0.93,-25.65,9.73,343.87,95.23,16.27,157.09,75.25,1.98,1013.25,0
8.93584,-71.5248,2025-06-24,12:34:56,5.9,7,1.95,23.21,3.29,0.69,78.95,157.54,31.23,54.68,-1.32,1013.25,0
8.98013,-71.6,2025-06-24,12:34:56,6,11,1.07,-26.26,17.51,25.15,135.9,30.57,60.31,159,-1.52,1013.25,0
9.0231,-71.676,2025-06-24,12:34:56,6.1,8,0.93,-5.27,-3.47,13.2,80.52,0.55,24.91,42.5,-0.2,1013.25,0
9.06474,-71.7526,2025-06-24,12:34:56,6.2,11,1.38,0.13,-18.15,346,98.82,163.49,41.48,175.27,-0.24,1013.25,0
9.10503,-71.83,2025-06-24,12:34:56,6.3,7,1.25,24.14,-1.12,190.45,62.64,138.13,154.63,173.37,-3.58,1013.25,0
9.14397,-71.9081,2025-06-24,12:34:56,6.4,9,1.4,27.54,21.3,211.7,65.64,155.42,178.16,27.56,-1.33,1013.25,0
9.18154,-71.9869,2025-06-24,12:34:56,6.5,6,1.62,-8.33,-13.29,54.98,65.71,57.42,135.56,162.41,-0.74,1013.25,0
9.21773,-72.0663,2025-06-24,12:34:56,6.6,7,1.79,16.77,24.3,20.73,100.67,108.77,146.93,132.22,-0.81,1013.25,0
9.25252,-72.1463,2025-06-24,12:34:56,6.7,12,1.36,21.35,25.04,34.2,178.68,146.45,27.69,9.29,-4.05,1013.25,0
9.28592,-72.227,2025-06-24,12:34:56,6.8,6,0.63,-12.52,-22.88,248.75,12.17,117.8,167.91,77.62,-1.82,1013.25,0
9.3179,-72.3082,2025-06-24,12:34:56,6.9,10,1.09,-16.77,26.53,37.16,82.27,100.7,4.22,47.1,4.8,1013.25,0
9.34846,-72.3899,2025-06-24,12:34:56,7,9,0.52,-17.87,2.85,58.59,87.7,3.26,124.64,86.25,1.99,1013.25,0
9.37759,-72.4722,2025-06-24,12:34:56,7.1,12,1.15,21.49,-15.71,161.12,48.26,171.91,72.3,15.64,-2.8,1013.25,0
9.40528,-72.5549,2025-06-24,12:34:56,7.2,7,1.46,-13.65,0.23,130,22.2,130.31,61.84,52.28,-4.54,1013.25,0
9.43152,-72.6381,2025-06-24,12:34:56,7.3,12,0.92,-10.75,1.62,112.4,106.5,97.1,55.08,104.54,-0.87,1013.25,0
9.45631,-72.7218,2025-06-24,12:34:56,7.4,7,1.75,-19.42,-24.85,271.96,139.3,167.1,0.8,56.2,-4.26,1013.25,0
9.47963,-72.8059,2025-06-24,12:34:56,7.5,7,1.79,15.05,-17.5,227.65,168.16,105.47,141.83,165.84,-4.71,1013.25,0
9.50148,-72.8904,2025-06-24,12:34:56,7.6,6,1.03,-18.83,-12.08,124.32,86.36,37.19,31.53,13.39,1.66,1013.25,0
9.52185,-72.9752,2025-06-24,12:34:56,7.7,9,1.64,9.96,3.08,21.94,94.13,106.25,113.71,168.85,3.93,1013.25,0
9.54074,-73.0604,2025-06-24,12:34:56,7.8,9,0.54,11.35,-27.29,260.39,46.74,99.68,165.73,121.71,-1.5,1013.25,0
9.55814,-73.146,2025-06-24,12:34:56,7.9,9,1.59,-26.72,28.71,266.56,49.88,12.32,145.53,48.28,0.63,1013.25,0
9.57404,-73.2318,2025-06-24,12:34:56,8,11,0.81,-23.99,0.34,358.22,103.41,44.26,173.32,42.22,1.6,1013.25,0
9.58844,-73.3178,2025-06-24,12:34:56,8.1,7,1.31,22.52,-10.18,92.31,90.32,105.84,52.38,76.91,-0.84,1013.25,0
9.60134,-73.4041,2025-06-24,12:34:56,8.2,12,1.12,-28.25,25.2,317.82,79.43,89.75,142.13,150.35,-0.57,1013.25,0
9.61273,-73.4907,2025-06-24,12:34:56,8.3,12,0.98,0.37,-22.91,232.95,75.96,44.83,129.67,154.03,-0.53,1013.25,0
9.62261,-73.5774,2025-06-24,12:34:56,8.4,7,0.82,-9.97,16.82,348.18,23.33,87.74,162.65,59.71,-0.76,1013.25,0
9.63097,-73.6642,2025-06-24,12:34:56,8.5,7,1,15.97,21.71,87.56,48.65,14.74,173.77,137.49,-3.73,1013.25,0
9.63782,-73.7512,2025-06-24,12:34:56,8.6,7,1.25,-19.73,-12.65,121.27,8.99,127.72,100.96,32.12,3.99,1013.25,0
9.64315,-73.8383,2025-06-24,12:34:56,8.7,7,0.54,1.27,11.1,71.79,85.85,74.5,161.74,5.4,-2.85,1013.25,0
9.64695,-73.9255,2025-06-24,12:34:56,8.8,8,1.4,-13.11,-29.08,128.07,81.95,85.15,156.11,145.66,0.77,1013.25,0
9.64924,-74.0127,2025-06-24,12:34:56,8.9,10,1.05,-17.32,22.19,136.33,160.07,86.08,93.59,28.58,4.47,1013.25,0
9.65,-74.1,2025-06-24,12:34:56,9,9,1.78,-17.07,-5.06,358.95,19.29,55.52,98.3,12.98,-0.52,1013.25,0
9.64924,-74.1873,2025-06-24,12:34:56,9.1,8,1.24,6.14,19.81,103.1,123.23,64.97,82.26,155.29,-1.71,1013.25,0
9.64695,-74.2745,2025-06-24,12:34:56,9.2,11,1.69,-1.92,-19.88,0.06,77.54,32.38,175.46,29.21,-3.36,1013.25,0
9.64315,-74.3617,2025-06-24,12:34:56,9.3,6,0.79,7.46,2.06,90.77,84.11,105.56,123.47,162.63,1.15,1013.25,0
9.63782,-74.4488,2025-06-24,12:34:56,9.4,6,1.13,-1.15,-6.14,152.22,54.58,12.78,47.37,16.72,-2.08,1013.25,0
9.63097,-74.5358,2025-06-24,12:34:56,9.5,10,0.67,8.98,-0.21,151.97,119.03,108.79,168.61,79.23,-4.79,1013.25,0
9.62261,-74.6226,2025-06-24,12:34:56,9.6,7,1.57,5.88,22.02,232.62,67.13,106.38,37.7,93.94,1.18,1013.25,0
9.61273,-74.7093,2025-06-24,12:34:56,9.7,12,1.75,25.78,-23.79,25.84,16.73,24.31,89.09,153.99,2.14,1013.25,0
9.60134,-74.7959,2025-06-24,12:34:56,9.8,12,1.49,18.91,11.72,80.19,90.54,107.48,97.36,66.52,-0.68,1013.25,0
9.58844,-74.8822,2025-06-24,12:34:56,9.9,12,0.82,14.29,-11.51,31.72,119.2,133.57,135.22,142.91,-3.34,1013.25,0
9.57404,-74.9682,2025-06-24,12:34:56,10,10,1.33,22.73,1.51,220.01,116.44,122.86,23.83,69.35,1.73,1013.25,0
9.55814,-75.054,2025-06-24,12:34:56,10.1,9,0.57,-10.81,-14.41,7.22,106.53,135.29,13.22,81.93,-2.23,1013.25,0
9.54074,-75.1396,2025-06-24,12:34:56,10.2,9,0.84,14.38,-13.55,58.21,179.18,127.93,19.5,113.7,4.26,1013.25,0
9.52185,-75.2248,2025-06-24,12:34:56,10.3,11,2,-2.27,-2.85,9.43,84.38,98.78,9.6,75.97,-2.44,1013.25,0
9.50148,-75.3096,2025-06-24,12:34:56,10.4,12,1.93,-10.64,17.52,52.26,132.59,104.39,105.94,24.73,-4.7,1013.25,0
9.47963,-75.3941,2025-06-24,12:34:56,10.5,6,1.17,-23.37,-6.77,229.06,158.81,43.28,117.94,155.35,-3.57,1013.25,0
9.45631,-75.4782,2025-06-24,12:34:56,10.6,9,1.75,-4.76,-5.61,268.5,155.92,35.12,71.56,2.32,4.23,1013.25,0
9.43152,-75.5619,2025-06-24,12:34:56,10.7,11,0.85,24.23,-6.34,255.91,84.5,97.48,48.47,14.46,-1.46,1013.25,0
9.40528,-75.6451,2025-06-24,12:34:56,10.8,8,0.98,-1.46,-13.26,154.29,27.76,138.41,117.76,160.44,-3.51,1013.25,0
9.37759,-75.7278,2025-06-24,12:34:56,10.9,7,0.57,-2.8,-1.26,205.78,101.24,127.53,136.55,158.78,-2.5,1013.25,0
9.34846,-75.8101,2025-06-24,12:34:56,11,8,1.19,-0.27,-25.67,86.77,39.76,82.27,164.97,32.18,-4.4,1013.25,0
9.3179,-75.8918,2025-06-24,12:34:56,11.1,9,1.91,-20.37,-12.82,322.04,167.64,145.77,106.12,170.9,2.85,1013.25,0
9.28592,-75.973,2025-06-24,12:34:56,11.2,7,0.56,-24.09,7.7,99.89,120.68,98.67,149.09,40.74,-2.23,1013.25,0
9.25252,-76.0537,2025-06-24,12:34:56,11.3,10,0.62,28.15,-5.98,204.81,151.01,61.54,45.1,50.16,-2.35,1013.25,0
9.21773,-76.1337,2025-06-24,12:34:56,11.4,6,1.93,7.32,24.5,358.04,89.32,115.15,62.36,2.51,2.62,1013.25,0
9.18154,-76.2131,2025-06-24,12:34:56,11.5,12,1.58,-28.82,-28.56,113.02,142.59,81.98,20.14,6.89,1.23,1013.25,0
9.14397,-76.2919,2025-06-24,12:34:56,11.6,11,1.78,8.01,-12.98,132.75,55.07,170.56,85.68,108.55,-3.55,1013.25,0
9.10503,-76.37,2025-06-24,12:34:56,11.7,10,1.56,10.01,-11.44,209.66,125.1,102.89,6.08,8.87,3.35,1013.25,0
9.06474,-76.4474,2025-06-24,12:34:56,11.8,9,1.02,1.93,-26.73,337.18,115.11,37.43,64.97,34.95,-2.9,1013.25,0
9.0231,-76.524,2025-06-24,12:34:56,11.9,9,0.62,-1.49,-8.63,327.42,32.11,152.89,24.43,68.5,-1.75,1013.25,0
8.98013,-76.6,2025-06-24,12:34:56,12,8,0.84,-13.17,21.1,136.6,131.79,29.86,96.89,18.13,-0.81,1013.25,0
8.93584,-76.6752,2025-06-24,12:34:56,12.1,9,1.53,-25.99,22.03,111.39,81.27,150.24,60.32,137.77,2.31,1013.25,0
8.89024,-76.7496,2025-06-24,12:34:56,12.2,12,1.11,27.02,-15.03,212.26,98.75,48.99,91.46,131.08,0.89,1013.25,0
8.84335,-76.8232,2025-06-24,12:34:56,12.3,9,1.11,27.78,-17.8,295.33,117.92,11.57,8.32,50.42,-0.41,1013.25,0
8.79519,-76.896,2025-06-24,12:34:56,12.4,9,0.71,-13.82,11,231.87,131.06,80.9,121.16,173.79,2.81,1013.25,0
8.74576,-76.9679,2025-06-24,12:34:56,12.5,8,1.49,24.69,-26.44,63.97,121.48,0.17,31.63,87.97,-3.56,1013.25,0
8.69508,-77.0389,2025-06-24,12:34:56,12.6,6,1.08,-1.43,-13.57,186.63,176.3,77.67,99.81,58.92,4.75,1013.25,0
8.64318,-77.1091,2025-06-24,12:34:56,12.7,8,1.96,-24.3,27.62,301.88,120,115.86,107.55,33.65,3.76,1013.25,0
8.59005,-77.1783,2025-06-24,12:34:56,12.8,10,1.49,-3.69,-26.96,242.79,126.79,161.28,24.33,138.31,-0.81,1013.25,0
8.53573,-77.2466,2025-06-24,12:34:56,12.9,8,0.63,6.2,23.08,190.1,35.9,91.03,119.29,45.43,0.36,1013.25,0
8.48022,-77.3139,2025-06-24,12:34:56,13,11,0.65,-6.88,-23.68,298.68,49.55,68.01,99.26,151.01,2,1013.25,0
8.42355,-77.3803,2025-06-24,12:34:56,13.1,6,1.18,5.23,-22.96,303.9,116.56,164.58,156.62,96.28,-0.54,1013.25,0
8.36572,-77.4457,2025-06-24,12:34:56,13.2,7,0.97,-0.46,10.21,199.04,2.53,153.85,70.36,104.28,-0.47,1013.25,0
8.30677,-77.51,2025-06-24,12:34:56,13.3,8,0.94,14.48,29.96,215.33,61.13,153.46,62.22,8.84,0.74,1013.25,0
8.2467,-77.5733,2025-06-24,12:34:56,13.4,7,0.97,-8.46,26.88,77.62,32.22,150.24,67.27,145.15,0.98,1013.25,0
8.18553,-77.6355,2025-06-24,12:34:56,13.5,11,1.13,-25.61,-4.65,49.81,118.82,130.88,115.28,67.69,-1.46,1013.25,0
8.12329,-77.6967,2025-06-24,12:34:56,13.6,8,1.97,-22.19,24.32,258.67,137.66,118.22,164.05,24.64,4.28,1013.25,0
8.05999,-77.7568,2025-06-24,12:34:56,13.7,9,0.71,4.19,7.48,200.22,6.29,21.87,152.68,144.09,0.3,1013.25,0
7.99565,-77.8157,2025-06-24,12:34:56,13.8,10,1.25,4.76,22.34,155.61,13.72,134.12,8.1,165.05,-1.49,1013.25,0
7.9303,-77.8735,2025-06-24,12:34:56,13.9,11,1.13,27.53,16.62,104.66,158.45,25.87,31.13,131.55,2.41,1013.25,0
7.86394,-77.9302,2025-06-24,12:34:56,14,11,0.62,7.01,18.55,77.68,132.88,59.78,100.31,164.1,4.25,1013.25,0
7.7966,-77.9857,2025-06-24,12:34:56,14.1,9,1.69,-1.33,4.6,28.58,18.29,19.7,92.27,75.17,-0.38,1013.25,0
7.72831,-78.0401,2025-06-24,12:34:56,14.2,12,0.7,-6.37,-7.44,185.5,73.91,166.59,151.16,71.85,4.75,1013.25,0
7.65908,-78.0932,2025-06-24,12:34:56,14.3,7,0.65,-21.41,17.72,148.46,45.94,98.27,3.86,4.47,-2.26,1013.25,0
7.58893,-78.1451,2025-06-24,12:34:56,14.4,9,1.01,0.08,24.2,61.57,161.85,60.61,19.89,115.91,-2.98,1013.25,0
